request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"a99da8df-b4b9-44f1-b0f8-58bff3ab6117",GET,/,"debug=true&locale=en",,302,,,,8711807710400,8711892569500,8711898642500
"27270691-c815-4dee-aa8b-b2cca671e0ad",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=554,,8711925666300,8711942403900,8718056736500
"12c2c8b3-4ac2-4493-bd30-579d51901515",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,8718229841799,8718251514899,8718253240200
"2a0affde-8f77-44f3-b0a9-082c26d305b7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,8718267625500,8718334969400,8718337735700
"c5278b93-752f-4dc7-a77a-bd8fc9a3e18d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,8718348229699,8718361128400,8718363073099
"80603c94-d9fc-4126-a7fd-b21c086f6031",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,8718373103399,8718420659600,8718422746900
"053ea7ae-fad8-4616-8277-103f48483b45",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,8718430823500,8718489868299,8718491394200
"6c964b8e-a25a-4ffe-9317-feda4c1f521d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,8718503411500,8718514221400,8718515919300
"77345133-72db-4e91-9eac-6a8132fbba0b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,8718524068200,8718544516399,8718545950100
"8de1b0f2-93cb-40dd-b252-b2cdb37f3dde",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,8718552827600,8718564488700,8718565890399
"5cda7357-f9a5-4bf6-b13f-39c35e7d3fc0",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,8718572613900,8718595928799,8718597348699
"d9bcd10a-d1d9-47a7-b97e-aa821cd35a7d",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,8718604675099,8718639411700,8718641040600
"206fc6e1-7b34-4b99-a64f-9ae693e68e3f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,8718647646800,8718669879300,8718670929899
"3e570f1e-77b4-4109-84b2-3da5c6c18ba9",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,8718678223400,8718711308800,8718712307700
"bd3b57d5-f951-4232-b084-932af06fa745",GET,/images/banner.png,,,200,image/png,,,8718719734800,8718722618399,8718723663299
"1626e5ef-ff9c-4949-aa55-400910db3b9c",GET,/images/logo.png,,,200,image/png,,,8718742353500,8718745405100,8718746596700
"9e67dee9-099e-4534-a36a-737f3b986fae",GET,/images/favicon.ico,,,200,image/x-icon,,,8718755138400,8718776998200,8718778227700
"69b77fa4-8d65-4a29-8174-e192f52e8f57",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,8718785679500,8718796647800,8718797773099
"39df5a90-195b-4170-9570-f7decda4e755",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,8718808288099,8718820354400,8718821647799
"70d4e0cc-55e3-4d3f-a9f2-6ee8d979b562",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=532&username=",,8718830193100,8718841334400,8720602361600
"b0d65804-496a-43c0-8208-5a833de838b2",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,8720630278099,8720633116300,8720634268600
"34a5f842-3e21-4102-ba1b-9aed4ea97a51",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,8720641752500,8720644240899,8720645276699
"de663200-28e2-41a1-b51b-e3045b000e18",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,8720653409000,8720655995900,8720657117700
"e5ac241e-8c9a-4953-b3ee-19468afdf6e2",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,8720664417100,8720666930699,8720668245999
"aa986294-1285-4f37-aa41-b2278bbf82ef",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,8720675337400,8720677823399,8720679155000
"70f91850-7155-479b-b22d-aa221f95e3e3",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,8720686336299,8720688882799,8720689860000
"1499f120-dc4e-4f0c-8e8a-139dfe3e9b3b",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,8720696065300,8720698837300,8720699678299
"60356cba-75a3-4da3-a242-b38eb297d345",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,8720706578600,8720709234800,8720710068000
"a51c7548-f1c2-4a4b-ac38-572fd43750a2",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,8720717043500,8720719426000,8720720352799
"d482df27-ecb2-49b4-a2d4-e397a5ad49e6",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,8720726498599,8720729125000,8720730185900
"eb2d35aa-632c-4d26-803e-1192ab95fe94",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,8720736779900,8720739364400,8720740290800
"6e22ec0d-9b66-4845-8cfc-f37e104ca71f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,8720746994300,8720749228900,8720750204500
"f037a336-73b8-460f-ab44-9b3bf9211c9c",GET,/images/banner.png,,,200,image/png,,,8720760851900,8720763809800,8720765014700
"5b0b3e41-50c2-4819-94e2-c1826f4a7621",GET,/images/logo.png,,,200,image/png,,,8720773067599,8720775822100,8720777087799
"862fc887-b5fc-4b61-bf88-1539e769dbf5",POST,"/anonymous/system/sign-in",,"id=&password=administrator1&remember=false&username=administrator1&version=",302,,,,8720787913200,8720803483500,8720804584600
"ce8e0b35-fd67-4a90-8564-bf5bc4f2c10a",GET,/,,,302,,,,8720817560400,8720821830000,8720823248100
"504911d1-ebe5-4a1a-801e-9f68a20c705b",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=527,,8720828938799,8720833245800,8721054529600
"80919b27-be40-4038-8598-7ae2f2dae1f5",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,8721068672900,8721070870699,8721071811100
"8cc617a2-6cc1-402a-8451-113f3a96cf27",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,8721077038400,8721079100200,8721079897400
"e1c2fe5a-b3c4-41e7-93ff-31d019cb283a",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,8721086325000,8721088752700,8721089719000
"f803a8b5-6a8b-4470-9db1-3b5662b7116d",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,8721095305900,8721097064800,8721097968200
"887ba1ab-e879-4907-91bb-6ed2761ae6d3",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,8721103909600,8721106036600,8721106993400
"4dcd7360-8574-4462-afa5-a76033c703d7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,8721113290499,8721115177500,8721116244400
"525589f5-6ae5-4a38-bbf1-cf17e2fe94c9",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,8721123774100,8721126006600,8721126782200
"40eb669f-b675-41b6-9652-7ba12e9e3e9b",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,8721132159299,8721133937400,8721134754999
"0f740095-cee5-4b3c-a10d-1e469434ae04",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,8721140129300,8721142845200,8721144086800
"2f747667-3327-4be1-a578-06424b975cce",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,8721150616600,8721152836699,8721153787699
"fd9b5200-8d27-436a-9839-e005b29c0ac1",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,8721158352799,8721160255200,8721161020800
"9f37097f-1201-4077-9d20-83de2bc456c2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,8721167430900,8721169482800,8721170275099
"8aa5df19-d85a-470e-9fac-9d7707ada970",GET,/images/banner.png,,,200,image/png,,,8721174981800,8721177118000,8721178074500
"37cd607f-d94e-43f3-86f8-1c78f356a19b",GET,/images/logo.png,,,200,image/png,,,8721183824600,8721185698100,8721186304999
